Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
/home/vnazarov/projects/Darwin_runs/Example1/0/51,5183.613154,100011,4793.613154033471,True,False,False,4,3,2,99999999,0,0,No important warnings
/home/vnazarov/projects/Darwin_runs/Example1/0/52,5193.004294,110011,4793.004293687772,True,False,False,5,3,2,99999999,0,0,No important warnings
/home/vnazarov/projects/Darwin_runs/Example1/0/53,5182.221009,001011,4792.221008996431,True,False,False,4,3,2,99999999,0,0,No important warnings
/home/vnazarov/projects/Darwin_runs/Example1/0/54,5191.791568,011011,4791.7915678561,True,False,False,5,3,2,99999999,0,0,No important warnings
/home/vnazarov/projects/Darwin_runs/Example1/0/55,5177.911416,101011,4797.911415689559,True,False,False,3,3,2,99999999,0,0,No important warnings
/home/vnazarov/projects/Darwin_runs/Example1/0/56,5187.363775,111011,4797.363775155034,True,False,False,4,3,2,99999999,0,0,No important warnings
/home/vnazarov/projects/Darwin_runs/Example1/0/59,4873.612774,100111,4793.61277368046,True,True,True,4,2,2,4.199793111295335,0,0,No important warnings
/home/vnazarov/projects/Darwin_runs/Example1/0/57,4875.430415,000111,4785.430414943974,True,True,True,5,2,2,7.9224543322199406,0,0,No important warnings
/home/vnazarov/projects/Darwin_runs/Example1/0/58,4884.924133,010111,4784.924133436079,True,True,True,6,2,2,11.234829121195267,0,0,No important warnings
/home/vnazarov/projects/Darwin_runs/Example1/0/61,4872.220635,001111,4792.220635385364,True,True,True,4,2,2,5.773893449770532,0,0,No important warnings
/home/vnazarov/projects/Darwin_runs/Example1/0/60,4883.003917,110111,4793.003917480337,True,True,True,5,2,2,9.291514023957065,0,0,No important warnings
/home/vnazarov/projects/Darwin_runs/Example1/0/62,4881.791195,011111,4791.79119478988,True,True,True,5,2,2,9.362319103141026,0,0,No important warnings
/home/vnazarov/projects/Darwin_runs/Example1/0/63,4867.911024,101111,4797.911024188643,True,True,True,3,2,2,4.649163354705378,0,0,No important warnings
/home/vnazarov/projects/Darwin_runs/Example1/0/64,4877.363388,111111,4797.363388248733,True,True,True,4,2,2,10.275149096384288,0,0,No important warnings
