Iteration,Model number,Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
1,03,/home/CertaraUser/pydarwin/Example2/temp/1/03,6002.759917,0100120401,5582.7599069175485,True,False,False,6,5,1,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,04,/home/CertaraUser/pydarwin/Example2/temp/1/04,5145.647847,0001010310,4725.647846751459,True,False,False,6,4,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,01,/home/CertaraUser/pydarwin/Example2/temp/1/01,6105.504482,1110100211,5575.504481565031,False,False,False,8,4,1,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,02,/home/CertaraUser/pydarwin/Example2/temp/1/02,5171.151377,0110111320,4721.151367218529,True,False,False,8,5,2,99999999,0,0,No important warnings
1,05,/home/CertaraUser/pydarwin/Example2/temp/1/05,5181.480931,0011121400,4721.480931037727,True,False,False,8,6,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,08,/home/CertaraUser/pydarwin/Example2/temp/1/08,99999999.000000,2002000121,99999999,False,False,False,10,3,1,99999999,0,0,No important warnings
1,07,/home/CertaraUser/pydarwin/Example2/temp/1/07,6000.707946,0101000321,5490.707935530033,False,False,False,6,4,1,99999999,0,0,No important warnings
1,06,/home/CertaraUser/pydarwin/Example2/temp/1/06,6364.488096,1110111301,5804.488096273789,False,False,False,10,5,1,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,09,/home/CertaraUser/pydarwin/Example2/temp/1/09,5148.225283,1010021210,4708.225282755908,True,False,False,8,4,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
1,10,/home/CertaraUser/pydarwin/Example2/temp/1/10,6017.833016,1002001321,5477.833016481168,False,False,False,9,4,1,99999999,0,0,No important warnings
2,01,/home/CertaraUser/pydarwin/Example2/temp/2/01,99999999.000000,2000121021,99999999,False,False,False,12,2,1,99999999,0,0,No important warnings
2,02,/home/CertaraUser/pydarwin/Example2/temp/2/02,99999999.000000,2010101211,99999999,False,False,False,10,4,1,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
2,03,/home/CertaraUser/pydarwin/Example2/temp/2/03,5151.012875,0001121210,4721.012874856505,True,False,False,8,3,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
2,06,/home/CertaraUser/pydarwin/Example2/temp/2/06,4827.564351,1001001000,4707.564351316231,True,True,True,8,2,2,205.94240749223098,0,0,No important warnings
2,04,/home/CertaraUser/pydarwin/Example2/temp/2/04,5260.989323,0112111210,4720.989312818536,False,False,False,8,4,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
2,07,/home/CertaraUser/pydarwin/Example2/temp/2/07,99999999.000000,2101000301,99999999,False,False,False,10,4,1,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
2,05,/home/CertaraUser/pydarwin/Example2/temp/2/05,5151.022764,0000121120,4721.02276419439,True,False,False,8,3,2,99999999,0,0,No important warnings
2,10,/home/CertaraUser/pydarwin/Example2/temp/2/10,99999999.000000,2001010310,99999999,False,False,False,10,4,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
2,09,/home/CertaraUser/pydarwin/Example2/temp/2/09,5958.316885,0112110011,5548.316875379056,True,False,False,7,3,1,99999999,0,0,No important warnings
2,08,/home/CertaraUser/pydarwin/Example2/temp/2/08,6022.866655,1012120221,5472.866654614579,False,False,False,10,4,1,99999999,0,0,No important warnings
3,02,/home/CertaraUser/pydarwin/Example2/temp/3/01,99999999.000000,0001111310,99999999,False,False,False,0,0,0,99999999,0,0,
3,03,/home/CertaraUser/pydarwin/Example2/temp/3/01,99999999.000000,0001111310,99999999,False,False,False,0,0,0,99999999,0,0,
3,04,/home/CertaraUser/pydarwin/Example2/temp/3/01,99999999.000000,0001111310,99999999,False,False,False,0,0,0,99999999,0,0,
3,05,/home/CertaraUser/pydarwin/Example2/temp/3/01,99999999.000000,0001111310,99999999,False,False,False,0,0,0,99999999,0,0,
3,06,/home/CertaraUser/pydarwin/Example2/temp/3/01,99999999.000000,0001111310,99999999,False,False,False,0,0,0,99999999,0,0,
3,07,/home/CertaraUser/pydarwin/Example2/temp/3/01,99999999.000000,0001111310,99999999,False,False,False,0,0,0,99999999,0,0,
3,08,/home/CertaraUser/pydarwin/Example2/temp/3/01,99999999.000000,0001111310,99999999,False,False,False,0,0,0,99999999,0,0,
3,10,/home/CertaraUser/pydarwin/Example2/temp/3/01,99999999.000000,0001111310,99999999,False,False,False,0,0,0,99999999,0,0,
3,09,/home/CertaraUser/pydarwin/Example2/temp/3/09,5171.128798,0011111310,4721.128797612521,True,False,False,8,5,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
3,01,/home/CertaraUser/pydarwin/Example2/temp/3/01,5161.128693,0001111310,4721.128692692826,True,False,False,8,4,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
4,02,/home/CertaraUser/pydarwin/Example2/temp/4/01,99999999.000000,0010011210,99999999,False,False,False,0,0,0,99999999,0,0,
4,03,/home/CertaraUser/pydarwin/Example2/temp/4/01,99999999.000000,0010011210,99999999,False,False,False,0,0,0,99999999,0,0,
4,04,/home/CertaraUser/pydarwin/Example2/temp/4/01,99999999.000000,0010011210,99999999,False,False,False,0,0,0,99999999,0,0,
4,06,/home/CertaraUser/pydarwin/Example2/temp/4/01,99999999.000000,0010011210,99999999,False,False,False,0,0,0,99999999,0,0,
4,07,/home/CertaraUser/pydarwin/Example2/temp/4/01,99999999.000000,0010011210,99999999,False,False,False,0,0,0,99999999,0,0,
4,08,/home/CertaraUser/pydarwin/Example2/temp/4/01,99999999.000000,0010011210,99999999,False,False,False,0,0,0,99999999,0,0,
4,09,/home/CertaraUser/pydarwin/Example2/temp/4/05,99999999.000000,0010011220,99999999,False,False,False,0,0,0,99999999,0,0,
4,10,/home/CertaraUser/pydarwin/Example2/temp/4/01,99999999.000000,0010011210,99999999,False,False,False,0,0,0,99999999,0,0,
4,01,/home/CertaraUser/pydarwin/Example2/temp/4/01,5149.751799,0010011210,4729.751798930508,True,False,False,6,4,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
4,05,/home/CertaraUser/pydarwin/Example2/temp/4/05,5159.846163,0010011220,4729.8461626792405,True,False,False,7,4,2,99999999,0,0,No important warnings
5,03,/home/CertaraUser/pydarwin/Example2/temp/5/01,99999999.000000,1001021010,99999999,False,False,False,0,0,0,99999999,0,0,
5,04,/home/CertaraUser/pydarwin/Example2/temp/5/01,99999999.000000,1001021010,99999999,False,False,False,0,0,0,99999999,0,0,
5,05,/home/CertaraUser/pydarwin/Example2/temp/5/02,99999999.000000,1001021000,99999999,False,False,False,0,0,0,99999999,0,0,
5,06,/home/CertaraUser/pydarwin/Example2/temp/5/01,99999999.000000,1001021010,99999999,False,False,False,0,0,0,99999999,0,0,
5,07,/home/CertaraUser/pydarwin/Example2/temp/5/01,99999999.000000,1001021010,99999999,False,False,False,0,0,0,99999999,0,0,
5,08,/home/CertaraUser/pydarwin/Example2/temp/5/01,99999999.000000,1001021010,99999999,False,False,False,0,0,0,99999999,0,0,
5,09,/home/CertaraUser/pydarwin/Example2/temp/5/01,99999999.000000,1001021010,99999999,False,False,False,0,0,0,99999999,0,0,
5,10,/home/CertaraUser/pydarwin/Example2/temp/5/02,99999999.000000,1001021000,99999999,False,False,False,0,0,0,99999999,0,0,
5,02,/home/CertaraUser/pydarwin/Example2/temp/5/02,4831.258058,1001021000,4701.258057634605,True,True,True,9,2,2,496.81605397937204,0,0,No important warnings
5,01,/home/CertaraUser/pydarwin/Example2/temp/5/01,4830.965471,1001021010,4700.965470789542,True,True,True,9,2,2,139.93280567558998,0,0,No important warnings
5D01,01,/home/CertaraUser/pydarwin/Example2/temp/5D01/01,99999999.000000,2001001000,99999999,False,False,False,10,2,2,99999999,0,0,No important warnings
5D01,02,/home/CertaraUser/pydarwin/Example2/temp/5D01/02,4828.112616,0001001000,4728.112615743672,True,True,True,6,2,2,60.29081529509945,0,0,No important warnings
5D01,03,/home/CertaraUser/pydarwin/Example2/temp/5D01/03,4833.931063,1101001000,4703.931062812069,True,True,True,9,2,2,317.6018333080895,0,0,No important warnings
5D01,04,/home/CertaraUser/pydarwin/Example2/temp/5D01/04,4836.955590,1011001000,4706.955589612862,True,True,True,8,3,2,511.05424979857816,0,0,No important warnings
5D01,08,/home/CertaraUser/pydarwin/Example2/temp/5/02,4831.258058,1001021000,4701.258057634605,True,True,True,9,2,2,496.81605397937204,0,0,From NM_5_02: No important warnings
